index,Unnamed: 0,date,text,sentiment_scores,subjectivity_scores
1010,1010,Wed Jan 29 23:59:58 +0000 2020,RT @chucasica: รัฐบาลไม่ยอมเบรคนักท่องเที่ยวจีนเพราะกลัวขาดรายได้ สรุปตอนนี้ไทยถูกวิเคราะห์ว่าเป็นสถานที่เสี่ยงไวรัสโคโรน่าอันดับ 1 คราวนี้…,0.0,0.0
1011,1011,Wed Jan 29 23:59:58 +0000 2020,"RT @ivoimovich: Me acaban de mandar el protocolo de actuación del coronavirus, leedlo para tenerlo más o menos claro, aunque no creo que ll…",0.0,0.0
1012,1012,Wed Jan 29 23:59:58 +0000 2020,"RT @ProfessorDum: ""Coronavirus chega ao Brasil""

Eu:
Salvio Hexia!
Abaffiato!
Repelo Trouxatum!
Aparato Repelio!
Cave Inimicum!
Protego Máx…",0.0,0.0
1013,1013,Wed Jan 29 23:59:58 +0000 2020,"RT @AuroraIntel: #Coronavirus numbers: 

170 dead, 7,711 infected according to latest report from #China National Health Commission.",0.15,0.65
1014,1014,Wed Jan 29 23:59:58 +0000 2020,"en esta ciudad peleando contra el coronavirus y el dengue y el zika reproduciendose en ese matorral que pena,donde… https://t.co/jws2lXbbSe",0.0,0.0
1015,1015,Wed Jan 29 23:59:58 +0000 2020,RT @spectatorindex: JUST IN: First confirmed case of coronavirus in Tibet,0.325,0.6666666666666666
1016,1016,Wed Jan 29 23:59:58 +0000 2020,RT @Charitable_Fury: Trojan HORSE?! — Democrat DISTRACTION tactic?...WATCHING Closely!...Flight with Americans EVACUATED from China over co…,0.0,0.0
1017,1017,Wed Jan 29 23:59:58 +0000 2020,"RT @bbcbrasil: Sem sair de casa, moradores de Wuhan acharam uma forma de se apoiarem: eles estão cantando e gritando palavras de apoio pela…",0.0,0.0
1018,1018,Wed Jan 29 23:59:58 +0000 2020,RT @TReporta: A 169 asciende el número de muertos por el nuevo #coronavirus en China. @AFPespanol #InternacionalesTR https://t.co/2SlOOONeDm,0.0,0.0
1019,1019,Wed Jan 29 23:59:58 +0000 2020,RT @legadaodamassa: MANO NA MORAL VC ACHA QUE O CORONAVÍRUS OUSARIA CHEGAR PERTO DUM SER HUMANO DESSE????? https://t.co/tdKOKGrvXj,0.0,0.25
1020,1020,Wed Jan 29 23:59:58 +0000 2020,"RT @soompi: #SuperJunior Donates 10,000 Masks To Children And Youth For Coronavirus Prevention
https://t.co/HKwgXhMpvu https://t.co/O4iTSeS…",0.0,0.0
1021,1021,Wed Jan 29 23:59:58 +0000 2020,RT @WHO: The increased number of new #coronavirus in 🇨🇳 &amp; internationally is concerning. @DrTedros decided to reconvene the Emergency Commi…,0.06818181818181818,0.22727272727272727
1022,1022,Wed Jan 29 23:59:58 +0000 2020,RT @KaizokuNigga: This nigga is our one and only hope against the coronavirus https://t.co/tRrK5QblMO,0.0,1.0
1024,1024,Wed Jan 29 23:59:58 +0000 2020,"RT @spectatorindex: BREAKING: Coronavirus death toll rises to 162, the biggest daily rise in deaths since the beginning of the outbreak.",0.0,0.0
1025,1025,Wed Jan 29 23:59:58 +0000 2020,"RT @WalhallaMann: #Coronavirus 

170 muertos
7,711 infectados 

De acuerdo al último reporte de la Comisión Nacional de Salud de #China",0.0,0.0
1026,1026,Wed Jan 29 23:59:58 +0000 2020,A catharina disse que eu sou um corona vírus pimpolho (?????),0.0,0.0
1027,1027,Wed Jan 29 23:59:58 +0000 2020,"RT @mkhairulazri: Sejak Novel Coronavirus ni, nama Wuhan tiba - tiba naik. Dan baru tu la sampai kat telinga orang kita.

Sebelum tu macam…",0.0,0.0
1028,1028,Wed Jan 29 23:59:58 +0000 2020,Coronavirus parece ser ahora una buena excusa para ser un pedazo de racista de mierda,0.0,0.0
1029,1029,Wed Jan 29 23:59:58 +0000 2020,RT @RTultimahora: Llega a 170 el número de fallecidos por el coronavirus en China https://t.co/Cy0RYA582B https://t.co/Cp4CDgNzHG,0.0,0.0
1030,1030,Wed Jan 29 23:59:57 +0000 2020,"RT @BinoARealuyo: We are at 170 deaths, 15 more than predicted here  #coronavirus https://t.co/Mr0rpYf5Cs",0.5,0.5
1031,1031,Wed Jan 29 23:59:57 +0000 2020,Ghassan Charbel - Where Failure Is More Dangerous Than Coronavirus https://t.co/lqRq2RWATa,-0.1388888888888889,0.5666666666666668
1032,1032,Wed Jan 29 23:59:57 +0000 2020,"""Air Canada temporarily suspends all flights to Beijing and Shanghai amid coronavirus concerns""  https://t.co/bnWFeeL0fw",0.0,0.0
1033,1033,Wed Jan 29 23:59:57 +0000 2020,RT @frasesdebebada: corona virus https://t.co/L6Ef6VnW3L,0.0,0.0
1034,1034,Wed Jan 29 23:59:57 +0000 2020,"RT @Hannah_Hoeklin: When Lauren sends this in the family group chat thinking it’s real:

CNN: University at Buffalo officials have confirme…",0.2,0.30000000000000004
1035,1035,Wed Jan 29 23:59:57 +0000 2020,"RT @skrttgangg: Coronavírus que lute, pq eu vou tá estiloso https://t.co/2QJ0SgMFnd",0.0,0.0
1036,1036,Wed Jan 29 23:59:57 +0000 2020,"RT @lasseweb20: In coronavirus response, AI is becoming a useful tool in a global outbreak

https://t.co/NrvstB5qN7",0.25,0.2833333333333334
1037,1037,Wed Jan 29 23:59:57 +0000 2020,RT @maaba_g: the corona virus doesn’t give you an excuse to be racist towards asians lmfaoooo,-0.05,0.05
1038,1038,Wed Jan 29 23:59:57 +0000 2020,RT @GustauAlegret: EDITORIAL @CPoderNTN24 | La #epidemia por #coronavirus crece y puede acabar en #pandemia. Los expertos continúan monitor…,0.0,0.0
1039,1039,Wed Jan 29 23:59:57 +0000 2020,"RT @noxetine: Orang kenapa sih maksa banget pengen ada Coronavirus di Indonesia???

Faktanya ya emang gak segampang itu buat konfirmasi kas…",0.0,0.0
1040,1040,Wed Jan 29 23:59:57 +0000 2020,RT @BlackWitchNyx: Wait. So you all are telling me that there is a corona virus/plague outbreak and now locust swarms? Does this sound fami…,0.4,0.4
1041,1041,Wed Jan 29 23:59:57 +0000 2020,"RT @Cristina_H_: 7 mujeres muertas en 28 días en España. De momento, es para tenerle más miedo al machismo que al coronavirus.",0.0,0.0
1042,1042,Wed Jan 29 23:59:57 +0000 2020,RT @IWriteAllDay_: All this American media-sponsored hysteria over “”Coronavirus”” like these fucking anti-vaxxers aren’t in our backyard t…,-0.3,0.4
1044,1044,Wed Jan 29 23:59:57 +0000 2020,RT @NatGeo: As coronavirus spreads—and the government temporarily halts the wildlife trade—many Chinese are calling to end the trade perman…,0.0,0.0
1045,1045,Wed Jan 29 23:59:57 +0000 2020,RT @arielfhitz: metade da internet: VAI TODO MUNDO MORRER O CORONAVIRUS TA SE ESPALHANDO JA TEVE 92930 MORTES CONFIRMADAS OLHA ESSE VIDEO D…,0.0,0.0
1046,1046,Wed Jan 29 23:59:57 +0000 2020,"RT @BNODesk: UPDATE: China's National Health Commission reports 536 new cases and 1 new death, adding to the numbers reported 1 hour ago ht…",0.13636363636363635,0.45454545454545453
1047,1047,Wed Jan 29 23:59:57 +0000 2020,RT @EpochTimesChina: Chinese citizens say that the new #Coronavirus outbreak is spreading quickly to other parts of the country outside the…,0.0028409090909090884,0.21988636363636366
1048,1048,Wed Jan 29 23:59:57 +0000 2020,RT @RCR750: #Ahora CORONAVIRUS: Comisión de Salud de China: “170 muertos y 7711 infectados hasta ahora”.. https://t.co/xrR5192JCv,0.0,0.0
1049,1049,Wed Jan 29 23:59:56 +0000 2020,"RT @A_MtnezIniesta: ▶️ INFOGRAFÍA SOBRE EL CORONAVIRUS DE WUHAN.

#coronaravirus 
#coronaviruswuhan https://t.co/3TJsL7csua",0.0,0.0
1051,1051,Wed Jan 29 23:59:56 +0000 2020,RT @cliall: Vous êtes tétanisés par le coronavirus mais sachez que les glaciers en arctique renferment des virus vieux de 75 ans et devinez…,0.0,0.0
1052,1052,Wed Jan 29 23:59:56 +0000 2020,RT @luaraoliveiraaa: O desgraçado veio lá da china trazer o coronavirus pra cá kkkkkkkkkklkkkklkk sempre tem um pra patifar né,0.05,1.0
1054,1054,Wed Jan 29 23:59:56 +0000 2020,The Wuhan coronavirus outbreak has spread to 18 countries. Here's how to protect yourself while traveling.… https://t.co/ekVrmd4aLU,0.0,0.0
1055,1055,Wed Jan 29 23:59:56 +0000 2020,RT @iamkash_kr: Reduce your risk of Coronavirus infection. Issued in public interest. #CoronaVirus https://t.co/I2DAYxgc9P,0.0,0.06666666666666667
1056,1056,Wed Jan 29 23:59:56 +0000 2020,RT @lord_irm: Y’all having unprotected sex eating all kinds of junk food sniffing stepped on coke off unsanitary surfaces worried about cor…,0.0,0.0
1057,1057,Wed Jan 29 23:59:56 +0000 2020,RT @sizzlingsisa: Pros and cons of different masks - #coronavirus #WuhanVirus #Masks #wuhanconoravirus https://t.co/xLRrfJYp1u,0.0,0.6
1060,1060,Wed Jan 29 23:59:56 +0000 2020,RT @markCar51703510: @militarysweep @BarrattPeter @HelenMi84029314 @northern4664 @KiltyJeremy @dagorosso @nacas_p @IsRaeL777Amen @EliteNich…,0.0,0.0
1061,1061,Wed Jan 29 23:59:56 +0000 2020,"RT @2019_wuhan_nCoV: ASIA:

As of 30-01-2020, there have been 7256 positive tests for the #coronavirus in Asia.

China: 7206
Thailand: 14
S…",0.22727272727272727,0.5454545454545454
1064,1064,Wed Jan 29 23:59:56 +0000 2020,RT @BarstoolKU: *Sees there’s one potential case of coronavirus in Lawrence* https://t.co/z2BOT2CTvl,0.0,1.0
1066,1066,Wed Jan 29 23:59:56 +0000 2020,"RT @AvFenix_: 🇨🇳 | #CORONAVIRUS NBC: Entrada al aeropuerto de Wuhan, estadounidenses intentando alcanzar vuelo para sacarlos. Policías enma…",0.0,0.0
1067,1067,Wed Jan 29 23:59:56 +0000 2020,RT @BeautyAerin: Y’all are panicking and spreading misinformation about this Coronavirus. You’re causing pandemonium for no reason. You sho…,0.0,0.0
1071,1071,Wed Jan 29 23:59:55 +0000 2020,"RT @JoaquinTeixeira: IMAGINEM O DESESPERO DE UM PAI

O FILHO CONTRAIR CORONAVÍRUS?

NÃO

ELE SER APROVADO EM JORNALISMO NA U.S.P.",0.0,0.0
1072,1072,Wed Jan 29 23:59:55 +0000 2020,"RT @NBCNightlyNews: @Miguelnbc NOW: @janisfrayer is in China, where the outbreak has left more than 130 people dead. https://t.co/Dww194O5vI",0.09999999999999999,0.3
