,date,text
155,Mon Jan 20 23:59:27 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
156,Mon Jan 20 23:59:27 +0000 2020,RT @SkyNewsBreak: World Health Organisation says emergency meeting in Geneva on Wednesday will discuss whether new Coronavirus constitutes…
157,Mon Jan 20 23:59:27 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
158,Mon Jan 20 23:59:24 +0000 2020,"RT @BNODesk: NEW: Another coronavirus patient in Wuhan has died, raising the death toll to 4. The latest victim is an 89-year-old man. 44 p…"
159,Mon Jan 20 23:59:22 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
160,Mon Jan 20 23:59:22 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
161,Mon Jan 20 23:59:22 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
162,Mon Jan 20 23:59:22 +0000 2020,RT @IntraMednet: OMS/OPS: Alerta Epidemiológica por nuevo Coronavirus. Medidas preliminares y vigilancia. https://t.co/bwfmtTlJ1m https://t…
163,Mon Jan 20 23:59:21 +0000 2020,RT @CBCAlerts: The head of a Chinese government expert team has confirmed human-to-human transmission of a new type of coronavirus has take…
164,Mon Jan 20 23:59:21 +0000 2020,"RT @RobJBye: Looks like someone is playing @NdemicCreations Plague Inc on realistic settings. #coronavirus 

https://t.co/Iqgzqgri1k https:…"
165,Mon Jan 20 23:59:21 +0000 2020,"サーズとかなつい気がする。気をつけましょう。
ソースはここ↓国立感染症研究所「コロナウイルスとは」
https://t.co/ORwGNDWxgL"
166,Mon Jan 20 23:59:20 +0000 2020,RT @monerorape: Hilo sobre el #coronavirus
167,Mon Jan 20 23:59:19 +0000 2020,RT @PediatraConTOC: Cuando lanzan alerta epidemiológica por el nuevo coronavirus https://t.co/nhhDc8HlDm
168,Mon Jan 20 23:59:19 +0000 2020,RT @SkyNewsBreak: World Health Organisation says emergency meeting in Geneva on Wednesday will discuss whether new Coronavirus constitutes…
169,Mon Jan 20 23:59:19 +0000 2020,"RT @ZulmaCucunuba: Como muchos, estoy fascinada 🤩 y algo preocupada 😦 por lo que la ciencia abierta en solo 17 días nos ha permitido entend…"
170,Mon Jan 20 23:59:19 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
171,Mon Jan 20 23:59:19 +0000 2020,Corona vírus é o vírus que te deixa bebada?
172,Mon Jan 20 23:59:19 +0000 2020,RT @ElNuevoDia: China confirma la transmisión del coronavirus entre personas https://t.co/HOYOFGsi02
173,Mon Jan 20 23:59:19 +0000 2020,"RT @CDCgov: CDC is closely monitoring an outbreak of 2019 novel #coronavirus in Wuhan, China. Get the latest updates from CDC for
✈️Travele…"
174,Mon Jan 20 23:59:18 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
175,Mon Jan 20 23:59:18 +0000 2020,"RT @kat_hara_Nikkei: Spreading: China virus extends reach as human transmission is confirmed

#coronavirus #WuhanPneumonia #China #health
h…"
176,Mon Jan 20 23:59:18 +0000 2020,RT @CBCAlerts: The head of a Chinese government expert team has confirmed human-to-human transmission of a new type of coronavirus has take…
177,Mon Jan 20 23:59:17 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
178,Mon Jan 20 23:59:17 +0000 2020,RT @NewsHour: The head of a Chinese government expert says human-to-human transmission has been confirmed in an outbreak of a new coronavir…
179,Mon Jan 20 23:59:17 +0000 2020,RT @philanthropute_: Les asiatiques en ce moment #coronavirus https://t.co/4UTtT9Wyxa
180,Mon Jan 20 23:59:16 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
181,Mon Jan 20 23:59:16 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
182,Mon Jan 20 23:59:16 +0000 2020,"RT @howroute: BREAKING NEWS: This is not a scene from some apocalyptic horror movie, this is a #coronavirus outbreak in China. The SARS lik…"
183,Mon Jan 20 23:59:16 +0000 2020,"RT @IndoPac_Info: #China coronavirus: WHO to hold emergency meeting as Sars-like virus spreads in #Asia

Will decide whether to declare out…"
184,Mon Jan 20 23:59:15 +0000 2020,"RT @cnni: A new Chinese coronavirus, a cousin of the SARS virus, has infected more than 200 people since the outbreak began in Wuhan, China…"
185,Mon Jan 20 23:59:14 +0000 2020,RT @skchhhhh: MDR MA FOIIIIIIIIII #coronavirus #China_is_terrorist https://t.co/mZNSkitWlR
186,Mon Jan 20 23:59:14 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
187,Mon Jan 20 23:59:14 +0000 2020,E ainda tem o Corona vírus
188,Mon Jan 20 23:59:14 +0000 2020,RT @teeratr: จีนออกมายอมรับแล้วว่า โรคปอดอักเสบจากเชื้อไวรัสโคโรนา สายพันธุ์ใหม่ ติดต่อจากคนสู่คน โดยเจ้าหน้าที่ด้านการแพทย์ที่ดูแลผู้ป่วย…
189,Mon Jan 20 23:59:13 +0000 2020,"RT @faznet: In #China breitet sich ein neuartiges #Corona-Virus aus, auch Peking ist nun betroffen. Nach neuen Informationen hat sich die Z…"
190,Mon Jan 20 23:59:13 +0000 2020,"RT @ajmm19923493: Inside #China #Wuhan isolation ward: the patient said “this is the situation. No big deal. Fxxk u, why makes it so scary?…"
191,Mon Jan 20 23:59:13 +0000 2020,"RT @doctormosqueda: Abro hilo del nuevo coronavirus causante de brote de infecciones respiratorias en Wuhan, China. 
- Nuevo virus identifi…"
192,Mon Jan 20 23:59:13 +0000 2020,"RT @SBSNews: The chief medical officer says while additional safety measures will be taken, the risk posed to Australians by a new strain o…"
193,Mon Jan 20 23:59:12 +0000 2020,RT @doctormacias: Aquí buscan detectar pasajeros con infección por el nuevo coronavirus en vuelo doméstico de China. https://t.co/TpuzgDpkhi
194,Mon Jan 20 23:59:12 +0000 2020,"RT @MirabelleCerise: #coronavirus

Qu'il fait bon vivre dans ce monde🙄
Guerres, attentats, réchauffement climatique, grèves, violences, mis…"
195,Mon Jan 20 23:59:12 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
196,Mon Jan 20 23:59:12 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
197,Mon Jan 20 23:59:12 +0000 2020,The World Health Organization will convene an emergency committee meeting Wednesday to determine if to declare the… https://t.co/4DaEBo4u1Y
198,Mon Jan 20 23:59:12 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
199,Mon Jan 20 23:59:11 +0000 2020,"RT @sbschinese: “无需惊慌，这种新型冠状病毒对澳大利亚公众的风险仍然较低”，“尽管如此，我们确实需要对局势进行预防性的积极监控。” 联邦卫生部首席医学官Brendan Murphy在周二早间的直播记者会上表示。
https://t.co/zPUIptVCwx"
200,Tue Jan 21 23:59:59 +0000 2020,RT @mayogastro: El nuevo brote de coronavirus de Wuhan empezó a expandirse. No hay vacuna para este virus. Es importante tomar medidas prev…
201,Tue Jan 21 23:59:59 +0000 2020,"RT @CBCAlerts: Health authorities confirm 1st case of coronavirus in US. The virus, 1st detected in Wuhan, China last month, has now infect…"
202,Tue Jan 21 23:59:59 +0000 2020,RT @itsmepatiyok: There’s a new discovered virus named #coronavirus originated in China and there’s a chinese kid in Cebu who was been conf…
203,Tue Jan 21 23:59:58 +0000 2020,"RT @eugenegu: With the CDC confirming the first case of the Wuhan coronavirus here in the United States in Seattle, Washington, there are d…"
204,Tue Jan 21 23:59:58 +0000 2020,"@alberto8899 A Sudamérica ya llegó ése Corona Virus también.

Si nos vamos, mínimo que sea bromeando. 💀 https://t.co/n5kSNcACTo"
205,Tue Jan 21 23:59:58 +0000 2020,"RT @ZulmaCucunuba: Como muchos, estoy fascinada 🤩 y algo preocupada 😦 por lo que la ciencia abierta en solo 17 días nos ha permitido entend…"
206,Tue Jan 21 23:59:58 +0000 2020,RT @WHO: BREAKING: WHO Director-General @DrTedros will convene an Emergency Committee on the novel #coronavirus (2019-nCoV) under the Inter…
207,Tue Jan 21 23:59:58 +0000 2020,"RT @juliopatan09: Llegó el coronavirus a Estados Unidos. Aquí al lado. Le va a tocar controlarlo a los creadores de Dos Bocas, la resurrecc…"
208,Tue Jan 21 23:59:58 +0000 2020,RT @Conflits_FR: 🔴 ALERTE INFO - Épidémie du #coronovirus dans le monde : le seuil d'alerte du #CDC (États-Unis) est relevé au niveau 2 (su…
209,Tue Jan 21 23:59:57 +0000 2020,nao consigo ouvir coronavírus sem lembrar da cerveja corona https://t.co/E0PH8RbSto
210,Tue Jan 21 23:59:56 +0000 2020,"RT @kurrless: uhmm can we talk about the new strain of corona virus becoming pandemic??? and recently, a case from cebu city was detected??…"
211,Tue Jan 21 23:59:56 +0000 2020,"RT @trumptrain1111: BEWARE!

THE CHINA VIRUS HAS LANDED IN US!

CDC Confirms First U.S. Case of Deadly China Virus
#trumptrain1111 https://…"
212,Tue Jan 21 23:59:56 +0000 2020,"RT @ActualidadRT: Coronavirus: ¿Una nueva amenaza para la humanidad?

Nuevo virus detectado en China se cobra 6 vidas y amenaza a otros paí…"
213,Tue Jan 21 23:59:56 +0000 2020,"RT @howroute: BREAKING NEWS: This is not a scene from some apocalyptic horror movie, this is a #coronavirus outbreak in China. The SARS lik…"
214,Tue Jan 21 23:59:56 +0000 2020,"RT @CNNEE: ⚠️ CNN obtuvo imágenes tomadas dentro del mercado de mariscos en la ciudad china de Wuhan, donde las autoridades rastrearon el o…"
215,Tue Jan 21 23:59:56 +0000 2020,"RT @howroute: #BreakingNews UPDATE: New video from the inside of isolation ward at the hospital in Wuhan, China. The number of confirmed #c…"
216,Tue Jan 21 23:59:56 +0000 2020,RT @MaMechecastro74: OMS hace recomendaciones sobre pacientes con coronavirus | El Comercio https://t.co/vzP64NGWhP
217,Tue Jan 21 23:59:55 +0000 2020,"RT @trumptrain1111: BEWARE!

THE CHINA VIRUS HAS LANDED IN US!

CDC Confirms First U.S. Case of Deadly China Virus
#trumptrain1111 https://…"
218,Tue Jan 21 23:59:55 +0000 2020,RT @TheSpeaker2018: This is how they transport those infected with the deadly coronavirus virus that attacks the respiratory tract.This vir…
219,Tue Jan 21 23:59:55 +0000 2020,RT @doctarm: นักท่องเที่ยวชาวอังกฤษที่มาเที่ยวไทย อาจจะติดเชื้อ Corona virus อู่ฮั่น มีอาการป่วยที่เกาะพีพี ถูกส่งตัวมารักษาที่จ.ภูเก็ต อาจ…
220,Tue Jan 21 23:59:54 +0000 2020,Taxonomy browser (Swine acute diarrhea syndrome coronavirus) https://t.co/jKWBLiwPR5
221,Tue Jan 21 23:59:54 +0000 2020,"RT @alt_doh: Coronavirus is now in the Philippines. A Chinese kid in Cebu tested positive for it.

Just last week @SecDuque brushed off thi…"
222,Tue Jan 21 23:59:54 +0000 2020,First U.S. case of deadly coronavirus confirmed; Atlanta airport to begin screening passengers https://t.co/ZSmgDde9DS
223,Tue Jan 21 23:59:53 +0000 2020,"RT @CBCAlerts: Health authorities confirm 1st case of coronavirus in US. The virus, 1st detected in Wuhan, China last month, has now infect…"
